# step E_mixed E_primitive r
9387 -0.500000 -462.887753 0.002595
9388 -0.500000 -462.898151 0.002595
9389 -0.500000 -462.911995 0.002595
9390 -0.500000 -462.914345 0.002595
9391 -0.500000 -463.028173 0.002595
9392 -0.500000 -463.056235 0.002594
9393 -0.500000 -463.056235 0.002594
9394 -0.500000 -463.056235 0.002594
9395 -0.500000 -463.063971 0.002594
9396 -0.500000 -463.067581 0.002594
9397 -0.500000 -463.067671 0.002594
9398 -0.500000 -463.067671 0.002594
9399 -0.500000 -463.067671 0.002594
9400 -0.500000 -463.074860 0.002594
9401 -0.500000 -463.074860 0.002594
9402 -0.500000 -463.084346 0.002594
9403 -0.500000 -463.105512 0.002594
9404 -0.500000 -463.117303 0.002594
9405 -0.500000 -463.117303 0.002594
9406 -0.500000 -463.117303 0.002594
9407 -0.500000 -463.150299 0.002594
9408 -0.500000 -463.196852 0.002593
9409 -0.500000 -463.349253 0.002593
9410 -0.500000 -463.357428 0.002593
9411 -0.500000 -463.357428 0.002593
9412 -0.500000 -463.377864 0.002593
9413 -0.500000 -463.377864 0.002593
9414 -0.500000 -463.377864 0.002593
9415 -0.500000 -463.499830 0.002592
9416 -0.500000 -463.499830 0.002592
9417 -0.500000 -463.499830 0.002592
9418 -0.500000 -463.499830 0.002592
9419 -0.500000 -463.499830 0.002592
9420 -0.500000 -463.500230 0.002592
9421 -0.500000 -463.519736 0.002592
9422 -0.500000 -463.519736 0.002592
9423 -0.500000 -463.519736 0.002592
9424 -0.500000 -463.519736 0.002592
9425 -0.500000 -463.519736 0.002592
9426 -0.500000 -463.565405 0.002592
9427 -0.500000 -463.565405 0.002592
9428 -0.500000 -463.583601 0.002592
9429 -0.500000 -463.584889 0.002592
9430 -0.500000 -463.584889 0.002592
9431 -0.500000 -463.772842 0.002591
9432 -0.500000 -463.772842 0.002591
9433 -0.500000 -463.772842 0.002591
9434 -0.500000 -463.772842 0.002591
9435 -0.500000 -463.772842 0.002591
9436 -0.500000 -463.775809 0.002591
9437 -0.500000 -463.775809 0.002591
9438 -0.500000 -463.775809 0.002591
9439 -0.500000 -463.796263 0.002591
9440 -0.500000 -463.796263 0.002591
9441 -0.500000 -463.801051 0.002591
9442 -0.500000 -463.801051 0.002591
9443 -0.500000 -463.833359 0.002591
9444 -0.500000 -463.833359 0.002591
9445 -0.500000 -463.834513 0.002590
9446 -0.500000 -463.834513 0.002590
9447 -0.500000 -463.935798 0.002590
9448 -0.500000 -464.072946 0.002589
9449 -0.500000 -464.163158 0.002589
9450 -0.500000 -464.163158 0.002589
9451 -0.500000 -464.163158 0.002589
9452 -0.500000 -464.163158 0.002589
9453 -0.500000 -464.163158 0.002589
9454 -0.500000 -464.166575 0.002589
9455 -0.500000 -464.166575 0.002589
9456 -0.500000 -464.166575 0.002589
9457 -0.500000 -464.172246 0.002588
9458 -0.500000 -464.177197 0.002588
9459 -0.500000 -464.190450 0.002588
9460 -0.500000 -464.190450 0.002588
9461 -0.500000 -464.193414 0.002588
9462 -0.500000 -464.193414 0.002588
9463 -0.500000 -464.193414 0.002588
9464 -0.500000 -464.193414 0.002588
9465 -0.500000 -464.193414 0.002588
9466 -0.500000 -464.193414 0.002588
9467 -0.500000 -464.193414 0.002588
9468 -0.500000 -464.213515 0.002588
9469 -0.500000 -464.213515 0.002588
9470 -0.500000 -464.213515 0.002588
9471 -0.500000 -464.214881 0.002588
9472 -0.500000 -464.214881 0.002588
9473 -0.500000 -464.224595 0.002588
9474 -0.500000 -464.224595 0.002588
9475 -0.500000 -464.233183 0.002588
9476 -0.500000 -464.239265 0.002588
9477 -0.500000 -464.239265 0.002588
9478 -0.500000 -464.239265 0.002588
9479 -0.500000 -464.239265 0.002588
9480 -0.500000 -464.239265 0.002588
9481 -0.500000 -464.239265 0.002588
9482 -0.500000 -464.239265 0.002588
9483 -0.500000 -464.239265 0.002588
9484 -0.500000 -464.286825 0.002587
9485 -0.500000 -464.286825 0.002587
9486 -0.500000 -464.287632 0.002587
9487 -0.500000 -464.287632 0.002587
9488 -0.500000 -464.302500 0.002587
9489 -0.500000 -464.302500 0.002587
9490 -0.500000 -464.302500 0.002587
9491 -0.500000 -464.302500 0.002587
9492 -0.500000 -464.302500 0.002587
9493 -0.500000 -464.322596 0.002587
9494 -0.500000 -464.329390 0.002587
9495 -0.500000 -464.329390 0.002587
9496 -0.500000 -464.333265 0.002587
9497 -0.500000 -464.361105 0.002586
9498 -0.500000 -464.361105 0.002586
9499 -0.500000 -464.361105 0.002586
9500 -0.500000 -464.361105 0.002586
9501 -0.500000 -464.622248 0.002585
9502 -0.500000 -464.622248 0.002585
9503 -0.500000 -464.761888 0.002585
9504 -0.500000 -464.801349 0.002585
9505 -0.500000 -464.801349 0.002585
9506 -0.500000 -464.839345 0.002584
9507 -0.500000 -464.839345 0.002584
9508 -0.500000 -464.843723 0.002584
9509 -0.500000 -464.897979 0.002584
9510 -0.500000 -464.911667 0.002584
9511 -0.500000 -464.914333 0.002584
9512 -0.500000 -464.929636 0.002584
9513 -0.500000 -464.929636 0.002584
9514 -0.500000 -464.929636 0.002584
9515 -0.500000 -464.952610 0.002583
9516 -0.500000 -464.966064 0.002583
9517 -0.500000 -464.966064 0.002583
9518 -0.500000 -464.966064 0.002583
9519 -0.500000 -464.968200 0.002583
9520 -0.500000 -464.977581 0.002583
9521 -0.500000 -464.977581 0.002583
9522 -0.500000 -464.988069 0.002583
9523 -0.500000 -464.997095 0.002583
9524 -0.500000 -464.997095 0.002583
9525 -0.500000 -464.997095 0.002583
9526 -0.500000 -465.012451 0.002583
9527 -0.500000 -465.030262 0.002582
9528 -0.500000 -465.030262 0.002582
9529 -0.500000 -465.150793 0.002582
9530 -0.500000 -465.150793 0.002582
9531 -0.500000 -465.179045 0.002582
9532 -0.500000 -465.179045 0.002582
9533 -0.500000 -465.213071 0.002581
9534 -0.500000 -465.221683 0.002581
9535 -0.500000 -465.221683 0.002581
9536 -0.500000 -465.221683 0.002581
9537 -0.500000 -465.221683 0.002581
9538 -0.500000 -465.244487 0.002581
9539 -0.500000 -465.244487 0.002581
9540 -0.500000 -465.265322 0.002581
9541 -0.500000 -465.283780 0.002581
9542 -0.500000 -465.283780 0.002581
9543 -0.500000 -465.310888 0.002581
9544 -0.500000 -465.310888 0.002581
9545 -0.500000 -465.310888 0.002581
9546 -0.500000 -465.310888 0.002581
9547 -0.500000 -465.323949 0.002581
9548 -0.500000 -465.323949 0.002581
9549 -0.500000 -465.323949 0.002581
9550 -0.500000 -465.325615 0.002581
9551 -0.500000 -465.325615 0.002581
9552 -0.500000 -465.325615 0.002581
9553 -0.500000 -465.389147 0.002580
9554 -0.500000 -465.389386 0.002580
9555 -0.500000 -465.389386 0.002580
9556 -0.500000 -465.398491 0.002580
9557 -0.500000 -465.439576 0.002580
9558 -0.500000 -465.451977 0.002580
9559 -0.500000 -465.489162 0.002579
9560 -0.500000 -465.489162 0.002579
9561 -0.500000 -465.513717 0.002579
9562 -0.500000 -465.513717 0.002579
9563 -0.500000 -465.523782 0.002579
9564 -0.500000 -465.523782 0.002579
9565 -0.500000 -465.523782 0.002579
9566 -0.500000 -465.523782 0.002579
9567 -0.500000 -465.523782 0.002579
9568 -0.500000 -465.523782 0.002579
9569 -0.500000 -465.523782 0.002579
9570 -0.500000 -465.523782 0.002579
9571 -0.500000 -465.532094 0.002579
9572 -0.500000 -465.536030 0.002579
9573 -0.500000 -465.539739 0.002579
9574 -0.500000 -465.539739 0.002579
9575 -0.500000 -465.539739 0.002579
9576 -0.500000 -465.539739 0.002579
9577 -0.500000 -465.539739 0.002579
9578 -0.500000 -465.546168 0.002579
9579 -0.500000 -465.546168 0.002579
9580 -0.500000 -465.546168 0.002579
9581 -0.500000 -465.546168 0.002579
9582 -0.500000 -465.550282 0.002579
9583 -0.500000 -465.550282 0.002579
9584 -0.500000 -465.568327 0.002579
9585 -0.500000 -465.698863 0.002578
9586 -0.500000 -465.702809 0.002578
9587 -0.500000 -465.702809 0.002578
9588 -0.500000 -465.702809 0.002578
9589 -0.500000 -465.702809 0.002578
9590 -0.500000 -465.702809 0.002578
9591 -0.500000 -465.725940 0.002578
9592 -0.500000 -465.725940 0.002578
9593 -0.500000 -465.752159 0.002578
9594 -0.500000 -465.775872 0.002578
9595 -0.500000 -465.779564 0.002578
9596 -0.500000 -465.802559 0.002577
9597 -0.500000 -465.802559 0.002577
9598 -0.500000 -465.802632 0.002577
9599 -0.500000 -465.802632 0.002577
9600 -0.500000 -465.802632 0.002577
9601 -0.500000 -465.830933 0.002577
9602 -0.500000 -465.837395 0.002577
9603 -0.500000 -465.837878 0.002577
9604 -0.500000 -465.837878 0.002577
9605 -0.500000 -465.838951 0.002577
9606 -0.500000 -465.846853 0.002577
9607 -0.500000 -465.846853 0.002577
9608 -0.500000 -465.846853 0.002577
9609 -0.500000 -465.851340 0.002577
9610 -0.500000 -465.868962 0.002577
9611 -0.500000 -465.868962 0.002577
9612 -0.500000 -465.910176 0.002577
9613 -0.500000 -465.910176 0.002577
9614 -0.500000 -465.910176 0.002577
9615 -0.500000 -466.002471 0.002576
9616 -0.500000 -466.002471 0.002576
9617 -0.500000 -466.024521 0.002576
9618 -0.500000 -466.073244 0.002576
9619 -0.500000 -466.087125 0.002575
9620 -0.500000 -466.114878 0.002575
9621 -0.500000 -466.133472 0.002575
9622 -0.500000 -466.134137 0.002575
9623 -0.500000 -466.134137 0.002575
9624 -0.500000 -466.134137 0.002575
9625 -0.500000 -466.161851 0.002575
9626 -0.500000 -466.185703 0.002575
9627 -0.500000 -466.185703 0.002575
9628 -0.500000 -466.185703 0.002575
9629 -0.500000 -466.208763 0.002575
9630 -0.500000 -466.209037 0.002575
9631 -0.500000 -466.209187 0.002575
9632 -0.500000 -466.243478 0.002575
9633 -0.500000 -466.243195 0.002575
9634 -0.500000 -466.280927 0.002574
9635 -0.500000 -466.280927 0.002574
9636 -0.500000 -466.293660 0.002574
9637 -0.500000 -466.293660 0.002574
9638 -0.500000 -466.303912 0.002574
9639 -0.500000 -466.303912 0.002574
9640 -0.500000 -466.303912 0.002574
9641 -0.500000 -466.303912 0.002574
9642 -0.500000 -466.303912 0.002574
9643 -0.500000 -466.311967 0.002574
9644 -0.500000 -466.329159 0.002574
9645 -0.500000 -466.333253 0.002574
9646 -0.500000 -466.333253 0.002574
9647 -0.500000 -466.334956 0.002574
9648 -0.500000 -466.334956 0.002574
9649 -0.500000 -466.334956 0.002574
9650 -0.500000 -466.349125 0.002574
9651 -0.500000 -466.349632 0.002574
9652 -0.500000 -466.349632 0.002574
9653 -0.500000 -466.349632 0.002574
9654 -0.500000 -466.349632 0.002574
9655 -0.500000 -466.352530 0.002573
9656 -0.500000 -466.352530 0.002573
9657 -0.500000 -466.352530 0.002573
9658 -0.500000 -466.369999 0.002573
9659 -0.500000 -466.482860 0.002573
9660 -0.500000 -466.518229 0.002572
9661 -0.500000 -466.537515 0.002572
9662 -0.500000 -466.543384 0.002572
9663 -0.500000 -466.543384 0.002572
9664 -0.500000 -466.565672 0.002572
9665 -0.500000 -466.594643 0.002572
9666 -0.500000 -466.595925 0.002572
9667 -0.500000 -466.595925 0.002572
9668 -0.500000 -466.597910 0.002572
9669 -0.500000 -466.707556 0.002572
9670 -0.500000 -466.707556 0.002572
9671 -0.500000 -466.708335 0.002572
9672 -0.500000 -466.708335 0.002572
9673 -0.500000 -466.708335 0.002572
9674 -0.500000 -466.708335 0.002572
9675 -0.500000 -466.729769 0.002571
9676 -0.500000 -466.729769 0.002571
9677 -0.500000 -466.788066 0.002570
9678 -0.500000 -466.788066 0.002570
9679 -0.500000 -466.821082 0.002570
9680 -0.500000 -466.821082 0.002570
9681 -0.500000 -466.820920 0.002570
9682 -0.500000 -466.820920 0.002570
9683 -0.500000 -466.820920 0.002570
9684 -0.500000 -466.820920 0.002570
9685 -0.500000 -466.820920 0.002570
9686 -0.500000 -466.822565 0.002570
9687 -0.500000 -466.833630 0.002570
9688 -0.500000 -466.833630 0.002570
9689 -0.500000 -466.833630 0.002570
9690 -0.500000 -466.886211 0.002569
9691 -0.500000 -466.886211 0.002569
9692 -0.500000 -466.950951 0.002569
9693 -0.500000 -467.018767 0.002569
9694 -0.500000 -467.018767 0.002569
9695 -0.500000 -467.027430 0.002569
9696 -0.500000 -467.027430 0.002569
9697 -0.500000 -467.027430 0.002569
9698 -0.500000 -467.028167 0.002569
9699 -0.500000 -467.031212 0.002569
9700 -0.500000 -467.040634 0.002569
9701 -0.500000 -467.040935 0.002569
9702 -0.500000 -467.042298 0.002569
9703 -0.500000 -467.073110 0.002568
9704 -0.500000 -467.073110 0.002568
9705 -0.500000 -467.073110 0.002568
9706 -0.500000 -467.073110 0.002568
9707 -0.500000 -467.073110 0.002568
9708 -0.500000 -467.098282 0.002568
9709 -0.500000 -467.098282 0.002568
9710 -0.500000 -467.120052 0.002568
9711 -0.500000 -467.120052 0.002568
9712 -0.500000 -467.195459 0.002568
9713 -0.500000 -467.195459 0.002568
9714 -0.500000 -467.228570 0.002567
9715 -0.500000 -467.228570 0.002567
9716 -0.500000 -467.236807 0.002567
9717 -0.500000 -467.298304 0.002567
9718 -0.500000 -467.298304 0.002567
9719 -0.500000 -467.298304 0.002567
9720 -0.500000 -467.298304 0.002567
9721 -0.500000 -467.298304 0.002567
9722 -0.500000 -467.298304 0.002567
9723 -0.500000 -467.318243 0.002567
9724 -0.500000 -467.321456 0.002567
9725 -0.500000 -467.385796 0.002566
9726 -0.500000 -467.427779 0.002566
9727 -0.500000 -467.438669 0.002566
9728 -0.500000 -467.454045 0.002566
9729 -0.500000 -467.454045 0.002566
9730 -0.500000 -467.462272 0.002566
9731 -0.500000 -467.474780 0.002566
9732 -0.500000 -467.490426 0.002565
9733 -0.500000 -467.504155 0.002565
9734 -0.500000 -467.504155 0.002565
9735 -0.500000 -467.504155 0.002565
9736 -0.500000 -467.504155 0.002565
9737 -0.500000 -467.504155 0.002565
9738 -0.500000 -467.504155 0.002565
9739 -0.500000 -467.520040 0.002565
9740 -0.500000 -467.530617 0.002565
9741 -0.500000 -467.530617 0.002565
9742 -0.500000 -467.534740 0.002565
9743 -0.500000 -467.534740 0.002565
9744 -0.500000 -467.601909 0.002565
9745 -0.500000 -467.629047 0.002565
9746 -0.500000 -467.629047 0.002565
9747 -0.500000 -467.629047 0.002565
9748 -0.500000 -467.632733 0.002564
9749 -0.500000 -467.730445 0.002564
9750 -0.500000 -467.730445 0.002564
9751 -0.500000 -467.730445 0.002564
9752 -0.500000 -467.802313 0.002564
9753 -0.500000 -467.802313 0.002564
9754 -0.500000 -467.829339 0.002563
9755 -0.500000 -467.829339 0.002563
9756 -0.500000 -467.848601 0.002563
9757 -0.500000 -467.848601 0.002563
9758 -0.500000 -467.848706 0.002563
9759 -0.500000 -467.855695 0.002563
9760 -0.500000 -467.857026 0.002563
9761 -0.500000 -467.857026 0.002563
9762 -0.500000 -467.881458 0.002563
9763 -0.500000 -467.881458 0.002563
9764 -0.500000 -467.890967 0.002563
9765 -0.500000 -467.890967 0.002563
9766 -0.500000 -467.890967 0.002563
9767 -0.500000 -467.890967 0.002563
9768 -0.500000 -467.890967 0.002563
9769 -0.500000 -467.890967 0.002563
9770 -0.500000 -467.892815 0.002563
9771 -0.500000 -467.892815 0.002563
9772 -0.500000 -467.892815 0.002563
9773 -0.500000 -467.892815 0.002563
9774 -0.500000 -467.919228 0.002563
9775 -0.500000 -467.940940 0.002562
9776 -0.500000 -467.954218 0.002562
9777 -0.500000 -467.981994 0.002562
9778 -0.500000 -467.990444 0.002562
9779 -0.500000 -468.074561 0.002561
9780 -0.500000 -468.074561 0.002561
9781 -0.500000 -468.074561 0.002561
9782 -0.500000 -468.074561 0.002561
9783 -0.500000 -468.091724 0.002561
9784 -0.500000 -468.104082 0.002561
9785 -0.500000 -468.104082 0.002561
9786 -0.500000 -468.104082 0.002561
9787 -0.500000 -468.104082 0.002561
9788 -0.500000 -468.104082 0.002561
9789 -0.500000 -468.135709 0.002561
9790 -0.500000 -468.135709 0.002561
9791 -0.500000 -468.153087 0.002561
9792 -0.500000 -468.195233 0.002560
9793 -0.500000 -468.196050 0.002560
9794 -0.500000 -468.197017 0.002560
9795 -0.500000 -468.292982 0.002560
9796 -0.500000 -468.298451 0.002560
9797 -0.500000 -468.298451 0.002560
9798 -0.500000 -468.316535 0.002560
9799 -0.500000 -468.358234 0.002560
9800 -0.500000 -468.358234 0.002560
9801 -0.500000 -468.358234 0.002560
9802 -0.500000 -468.369645 0.002559
9803 -0.500000 -468.369645 0.002559
9804 -0.500000 -468.369645 0.002559
9805 -0.500000 -468.402148 0.002559
9806 -0.500000 -468.415730 0.002559
9807 -0.500000 -468.415730 0.002559
9808 -0.500000 -468.415730 0.002559
9809 -0.500000 -468.416221 0.002559
9810 -0.500000 -468.416221 0.002559
9811 -0.500000 -468.416221 0.002559
9812 -0.500000 -468.416301 0.002559
9813 -0.500000 -468.416301 0.002559
9814 -0.500000 -468.438759 0.002559
9815 -0.500000 -468.438759 0.002559
9816 -0.500000 -468.438759 0.002559
9817 -0.500000 -468.438759 0.002559
9818 -0.500000 -468.438759 0.002559
9819 -0.500000 -468.438759 0.002559
9820 -0.500000 -468.438759 0.002559
9821 -0.500000 -468.438759 0.002559
9822 -0.500000 -468.438759 0.002559
9823 -0.500000 -468.438759 0.002559
9824 -0.500000 -468.438759 0.002559
9825 -0.500000 -468.458100 0.002559
9826 -0.500000 -468.487152 0.002558
9827 -0.500000 -468.487152 0.002558
9828 -0.500000 -468.487152 0.002558
9829 -0.500000 -468.583762 0.002558
9830 -0.500000 -468.585466 0.002558
9831 -0.500000 -468.585466 0.002558
9832 -0.500000 -468.585466 0.002558
9833 -0.500000 -468.585466 0.002558
9834 -0.500000 -468.587469 0.002558
9835 -0.500000 -468.628078 0.002557
9836 -0.500000 -468.628078 0.002557
9837 -0.500000 -468.628078 0.002557
9838 -0.500000 -468.664327 0.002557
9839 -0.500000 -468.664327 0.002557
9840 -0.500000 -468.670172 0.002557
9841 -0.500000 -468.670172 0.002557
9842 -0.500000 -468.670172 0.002557
9843 -0.500000 -468.670172 0.002557
9844 -0.500000 -468.685430 0.002557
9845 -0.500000 -468.685430 0.002557
9846 -0.500000 -468.685430 0.002557
9847 -0.500000 -468.693937 0.002557
9848 -0.500000 -468.719306 0.002557
9849 -0.500000 -468.743112 0.002557
9850 -0.500000 -468.744128 0.002557
9851 -0.500000 -468.744128 0.002557
9852 -0.500000 -468.744128 0.002557
9853 -0.500000 -468.744128 0.002557
9854 -0.500000 -468.810272 0.002556
9855 -0.500000 -468.820349 0.002556
9856 -0.500000 -468.820349 0.002556
9857 -0.500000 -468.837095 0.002556
9858 -0.500000 -468.837095 0.002556
9859 -0.500000 -468.837095 0.002556
9860 -0.500000 -468.837095 0.002556
9861 -0.500000 -468.837095 0.002556
9862 -0.500000 -468.837095 0.002556
9863 -0.500000 -468.837095 0.002556
9864 -0.500000 -468.837095 0.002556
9865 -0.500000 -468.937141 0.002555
9866 -0.500000 -468.937141 0.002555
9867 -0.500000 -468.937141 0.002555
9868 -0.500000 -468.981095 0.002555
9869 -0.500000 -468.981095 0.002555
9870 -0.500000 -468.986179 0.002555
9871 -0.500000 -469.040312 0.002555
9872 -0.500000 -469.041061 0.002555
9873 -0.500000 -469.053604 0.002554
9874 -0.500000 -469.053604 0.002554
9875 -0.500000 -469.082969 0.002554
9876 -0.500000 -469.082969 0.002554
9877 -0.500000 -469.096223 0.002554
9878 -0.500000 -469.096223 0.002554
9879 -0.500000 -469.096223 0.002554
9880 -0.500000 -469.117913 0.002554
9881 -0.500000 -469.117913 0.002554
9882 -0.500000 -469.146997 0.002554
9883 -0.500000 -469.154042 0.002553
9884 -0.500000 -469.154042 0.002553
9885 -0.500000 -469.154042 0.002553
9886 -0.500000 -469.154042 0.002553
9887 -0.500000 -469.159112 0.002553
9888 -0.500000 -469.159112 0.002553
9889 -0.500000 -469.166332 0.002553
9890 -0.500000 -469.168305 0.002553
9891 -0.500000 -469.168305 0.002553
9892 -0.500000 -469.168305 0.002553
9893 -0.500000 -469.193061 0.002553
9894 -0.500000 -469.267895 0.002553
9895 -0.500000 -469.298063 0.002552
9896 -0.500000 -469.299973 0.002552
9897 -0.500000 -469.299973 0.002552
9898 -0.500000 -469.335485 0.002552
9899 -0.500000 -469.349851 0.002552
9900 -0.500000 -469.349851 0.002552
9901 -0.500000 -469.349851 0.002552
9902 -0.500000 -469.369805 0.002552
9903 -0.500000 -469.373084 0.002552
9904 -0.500000 -469.373084 0.002552
9905 -0.500000 -469.373084 0.002552
9906 -0.500000 -469.394944 0.002551
9907 -0.500000 -469.452420 0.002551
9908 -0.500000 -469.452420 0.002551
9909 -0.500000 -469.490225 0.002551
9910 -0.500000 -469.497246 0.002551
9911 -0.500000 -469.497246 0.002551
9912 -0.500000 -469.497246 0.002551
9913 -0.500000 -469.497246 0.002551
9914 -0.500000 -469.509636 0.002551
9915 -0.500000 -469.521680 0.002550
9916 -0.500000 -469.555648 0.002550
9917 -0.500000 -469.555648 0.002550
9918 -0.500000 -469.555648 0.002550
9919 -0.500000 -469.559846 0.002550
9920 -0.500000 -469.690618 0.002550
9921 -0.500000 -469.690618 0.002550
9922 -0.500000 -469.690618 0.002550
9923 -0.500000 -469.715790 0.002549
9924 -0.500000 -469.729724 0.002549
9925 -0.500000 -469.839685 0.002549
9926 -0.500000 -469.839685 0.002549
9927 -0.500000 -469.839685 0.002549
9928 -0.500000 -469.843655 0.002549
9929 -0.500000 -469.843655 0.002549
9930 -0.500000 -469.843655 0.002549
9931 -0.500000 -469.843655 0.002549
9932 -0.500000 -469.854026 0.002548
9933 -0.500000 -469.854026 0.002548
9934 -0.500000 -469.854026 0.002548
9935 -0.500000 -469.854026 0.002548
9936 -0.500000 -469.863841 0.002548
9937 -0.500000 -469.863841 0.002548
